,label
175745,1
175746,0
175747,0
175748,0
175749,0
175750,1
175751,0
175752,0
175753,0
175754,1
175755,0
175756,0
175757,0
175758,0
175759,0
175760,0
175761,0
175762,0
175763,0
175764,1
175765,0
175766,1
175767,1
175768,0
175769,1
175770,0
175771,0
175772,1
175773,0
175774,0
175775,0
175776,0
175777,0
175778,0
175779,0
175780,0
175781,0
175782,0
175783,1
175784,0
175785,0
175786,0
175787,0
175788,1
175789,0
175790,0
175791,1
175792,0
175793,1
175794,1
175795,1
175796,0
175797,1
175798,0
175799,0
175800,1
175801,0
175802,1
175803,0
175804,0
175805,0
175806,0
175807,0
175808,0
175809,0
175810,0
175811,0
175812,1
175813,1
175814,1
175815,0
175816,0
175817,0
175818,0
175819,0
175820,0
175821,0
175822,0
175823,0
175824,1
175825,1
175826,0
175827,0
175828,0
175829,0
175830,0
175831,0
175832,1
175833,1
175834,0
175835,0
175836,1
175837,0
175838,0
175839,0
175840,0
175841,0
175842,1
175843,0
175844,0
175845,0
175846,0
175847,0
175848,1
175849,0
175850,0
175851,1
175852,0
175853,0
175854,1
175855,0
175856,0
175857,0
175858,0
175859,1
175860,1
175861,1
175862,0
175863,0
175864,0
175865,0
175866,1
175867,0
175868,0
175869,0
175870,1
175871,1
175872,1
175873,0
175874,0
175875,1
175876,0
175877,0
175878,0
175879,0
175880,1
175881,0
175882,0
175883,1
175884,0
175885,0
175886,1
175887,1
175888,1
175889,0
175890,1
175891,0
175892,0
175893,0
175894,1
175895,0
175896,0
175897,0
175898,0
175899,0
175900,0
175901,0
175902,0
175903,0
175904,0
175905,0
175906,0
175907,0
175908,0
175909,0
175910,0
175911,1
175912,0
175913,1
175914,0
175915,0
175916,0
175917,1
175918,0
175919,0
175920,0
175921,1
175922,0
175923,1
175924,1
175925,0
175926,1
175927,1
175928,0
175929,1
175930,1
175931,0
175932,0
175933,0
175934,0
175935,0
175936,1
175937,0
175938,0
175939,0
175940,0
175941,0
175942,0
175943,0
175944,1
175945,0
175946,1
175947,1
175948,0
175949,0
175950,0
175951,0
175952,1
175953,1
175954,1
175955,0
175956,0
175957,1
175958,1
175959,0
175960,0
175961,0
175962,1
175963,0
175964,0
175965,0
175966,0
175967,0
175968,0
175969,1
175970,1
175971,1
175972,1
175973,1
175974,0
175975,1
175976,0
175977,0
175978,0
175979,0
175980,0
175981,0
175982,0
175983,0
175984,0
175985,0
175986,1
175987,1
175988,0
175989,0
175990,0
175991,0
175992,1
175993,0
175994,0
175995,1
175996,0
175997,0
175998,0
175999,0
176000,0
176001,0
176002,0
176003,0
176004,0
176005,1
176006,0
176007,0
176008,0
176009,1
176010,0
176011,0
176012,1
176013,0
176014,0
176015,0
176016,0
176017,0
176018,0
176019,0
176020,1
176021,0
176022,0
176023,0
176024,1
176025,1
176026,1
176027,0
176028,0
176029,0
176030,0
176031,0
176032,0
176033,0
176034,0
176035,0
176036,1
176037,0
176038,0
176039,0
176040,0
176041,0
176042,0
176043,0
176044,1
176045,0
176046,0
176047,0
176048,0
176049,0
176050,1
176051,0
176052,0
176053,0
176054,0
176055,1
176056,1
176057,1
176058,1
176059,0
176060,1
176061,0
176062,0
176063,0
176064,0
176065,0
176066,0
176067,1
176068,0
176069,0
176070,0
176071,1
176072,1
176073,0
176074,0
176075,0
176076,0
176077,0
176078,0
176079,0
176080,1
176081,1
176082,0
176083,1
176084,0
176085,0
176086,0
176087,0
176088,0
176089,1
176090,0
176091,0
176092,0
176093,0
176094,0
176095,1
176096,0
176097,1
176098,0
176099,0
176100,0
176101,0
176102,1
176103,0
176104,0
176105,0
176106,0
176107,0
176108,0
176109,0
176110,0
176111,0
176112,0
176113,0
176114,0
176115,1
176116,0
176117,0
176118,0
176119,0
176120,0
176121,0
176122,0
176123,1
176124,0
176125,1
176126,0
176127,1
176128,0
176129,0
176130,0
176131,0
176132,0
176133,0
176134,0
176135,0
176136,1
176137,1
176138,0
176139,0
176140,0
176141,0
176142,0
176143,0
176144,0
176145,0
176146,0
176147,0
176148,0
176149,1
176150,1
176151,0
176152,0
176153,0
176154,0
176155,0
176156,0
176157,0
176158,0
176159,0
176160,0
176161,1
176162,0
176163,0
176164,0
176165,1
176166,0
176167,1
176168,0
176169,1
176170,0
176171,0
176172,0
176173,1
176174,0
176175,0
176176,0
176177,0
176178,0
176179,0
176180,0
176181,0
176182,1
176183,0
176184,0
176185,1
176186,0
176187,0
176188,0
176189,0
176190,1
176191,0
176192,0
176193,1
176194,0
176195,1
176196,0
176197,0
176198,0
176199,1
176200,1
176201,0
176202,1
176203,0
176204,0
176205,0
176206,0
176207,0
176208,0
176209,1
176210,0
176211,0
176212,0
176213,1
176214,0
176215,0
176216,0
176217,0
176218,0
176219,0
176220,0
176221,1
176222,0
176223,0
176224,0
176225,0
176226,0
176227,1
176228,0
176229,0
176230,0
176231,0
176232,1
176233,0
176234,0
176235,0
176236,0
176237,1
176238,1
176239,1
176240,0
176241,0
176242,0
176243,1
176244,1
176245,0
176246,0
176247,1
176248,0
176249,1
176250,0
176251,0
176252,0
176253,0
176254,1
176255,0
176256,0
176257,0
176258,0
176259,0
176260,0
176261,0
176262,1
176263,1
176264,0
176265,1
176266,0
176267,0
176268,0
176269,0
176270,0
176271,0
176272,0
176273,0
176274,1
176275,0
176276,0
176277,0
176278,0
176279,0
176280,0
176281,1
176282,0
176283,1
176284,0
176285,0
176286,0
176287,1
176288,1
176289,0
176290,0
176291,0
176292,0
176293,0
176294,0
176295,0
176296,0
176297,0
176298,0
176299,0
176300,0
176301,1
176302,0
176303,0
176304,0
176305,1
176306,0
176307,0
176308,0
176309,0
176310,1
176311,0
176312,0
176313,1
176314,0
176315,1
176316,1
176317,0
176318,0
176319,0
176320,0
176321,0
176322,0
176323,0
176324,1
176325,1
176326,0
176327,0
176328,0
176329,0
176330,0
176331,0
176332,0
176333,0
176334,0
176335,1
176336,1
176337,0
176338,0
176339,0
176340,1
176341,1
176342,1
176343,1
176344,0
176345,0
176346,0
176347,1
176348,0
176349,0
176350,0
176351,0
176352,1
176353,0
176354,0
176355,1
176356,0
176357,0
176358,1
176359,1
176360,0
176361,0
176362,0
176363,0
176364,0
176365,1
176366,0
176367,1
176368,0
176369,1
176370,1
176371,0
176372,0
176373,1
176374,0
176375,0
176376,0
176377,1
176378,0
176379,1
176380,0
176381,1
176382,0
176383,1
176384,1
176385,1
176386,1
176387,0
176388,0
176389,0
176390,1
176391,1
176392,0
176393,1
176394,1
176395,0
176396,0
176397,1
176398,0
176399,0
176400,0
176401,1
176402,0
176403,0
176404,1
176405,0
176406,1
176407,0
176408,0
176409,0
176410,0
176411,0
176412,0
176413,0
176414,1
176415,1
176416,0
176417,0
176418,0
176419,0
176420,0
176421,0
176422,0
176423,1
176424,1
176425,0
176426,0
176427,0
176428,1
176429,0
176430,0
176431,0
176432,0
176433,0
176434,0
176435,0
176436,0
176437,0
176438,0
176439,0
176440,0
176441,1
176442,0
176443,0
176444,0
176445,0
176446,0
176447,0
176448,1
176449,0
176450,0
176451,1
176452,0
176453,1
176454,0
176455,0
176456,1
176457,1
176458,1
176459,0
176460,0
176461,1
176462,0
176463,1
176464,0
176465,0
176466,0
176467,0
176468,0
176469,1
176470,0
176471,0
176472,0
176473,0
176474,0
176475,1
176476,0
176477,1
176478,0
176479,0
176480,0
176481,1
176482,0
176483,1
176484,0
176485,0
176486,1
176487,1
176488,0
176489,0
176490,0
176491,1
176492,0
176493,1
176494,0
176495,0
176496,0
176497,1
176498,0
176499,0
176500,1
176501,0
176502,0
176503,0
176504,0
176505,0
176506,0
176507,1
176508,0
176509,0
176510,0
176511,1
176512,0
176513,0
176514,0
176515,1
176516,1
176517,0
176518,0
176519,1
176520,1
176521,0
176522,1
176523,0
176524,1
176525,0
176526,1
176527,0
176528,0
176529,0
176530,0
176531,0
176532,0
176533,1
176534,0
176535,0
176536,0
176537,1
176538,1
176539,0
176540,1
176541,0
176542,0
176543,0
176544,0
176545,0
176546,0
176547,0
176548,0
176549,1
176550,0
176551,0
176552,1
176553,1
176554,0
176555,1
176556,0
176557,0
176558,0
176559,1
176560,1
176561,0
176562,0
176563,0
176564,1
176565,0
176566,0
176567,0
176568,1
176569,0
176570,0
176571,1
176572,1
176573,0
176574,0
176575,1
176576,0
176577,0
176578,1
176579,0
176580,0
176581,0
176582,0
176583,1
176584,0
176585,0
176586,1
176587,0
176588,1
176589,1
176590,0
176591,1
176592,1
176593,1
176594,0
176595,1
176596,0
176597,0
176598,1
176599,0
176600,0
176601,0
176602,0
176603,0
176604,1
176605,0
176606,0
176607,0
176608,0
176609,1
176610,0
176611,0
176612,0
176613,0
176614,1
176615,0
176616,0
176617,1
176618,1
176619,0
176620,0
176621,1
176622,0
176623,1
176624,1
176625,0
176626,0
176627,0
176628,0
176629,0
176630,0
176631,0
176632,0
176633,0
176634,0
176635,0
176636,0
176637,1
176638,1
176639,0
176640,0
176641,1
176642,0
176643,1
176644,1
176645,0
176646,0
176647,0
176648,1
176649,1
176650,0
176651,1
176652,0
176653,0
176654,1
176655,0
176656,1
176657,0
176658,1
176659,0
176660,0
176661,1
176662,1
176663,0
176664,1
176665,0
176666,0
176667,0
176668,0
176669,1
176670,0
176671,0
176672,0
176673,0
176674,0
176675,0
176676,0
176677,1
176678,0
176679,0
176680,0
176681,0
176682,0
176683,0
176684,0
176685,1
176686,1
176687,0
176688,0
176689,0
176690,0
176691,1
176692,1
176693,0
176694,0
176695,1
176696,0
176697,0
176698,0
176699,0
176700,1
176701,0
176702,0
176703,0
176704,0
176705,0
176706,1
176707,0
176708,1
176709,1
176710,1
176711,0
176712,0
176713,1
176714,0
176715,0
176716,1
176717,0
176718,0
176719,0
176720,0
176721,1
176722,0
176723,0
176724,1
176725,1
176726,0
176727,0
176728,0
176729,1
176730,1
176731,0
176732,0
176733,0
176734,0
176735,1
176736,1
176737,0
176738,1
176739,0
176740,0
176741,1
176742,0
176743,0
176744,1
176745,0
176746,1
176747,0
176748,1
176749,0
176750,1
176751,0
176752,1
176753,0
176754,1
176755,0
176756,1
176757,0
176758,1
176759,0
176760,0
176761,0
176762,1
176763,1
176764,0
176765,1
176766,0
176767,0
176768,0
176769,0
176770,0
176771,0
176772,1
176773,1
176774,0
176775,0
176776,0
176777,0
176778,0
176779,0
176780,0
176781,0
176782,0
176783,1
176784,0
176785,1
176786,0
176787,1
176788,1
176789,1
176790,1
176791,0
176792,0
176793,0
176794,0
176795,0
176796,0
176797,0
176798,1
176799,0
176800,0
176801,0
176802,0
176803,0
176804,0
176805,0
176806,0
176807,0
176808,1
176809,0
176810,1
176811,0
176812,0
176813,0
176814,0
176815,0
176816,0
176817,0
176818,1
176819,0
176820,0
176821,0
176822,1
176823,1
176824,0
176825,0
176826,0
176827,0
176828,0
176829,1
176830,0
176831,0
176832,1
176833,1
176834,0
176835,0
176836,1
176837,1
176838,1
176839,0
176840,1
176841,1
176842,1
176843,1
176844,0
176845,0
176846,0
176847,0
176848,1
176849,0
176850,0
176851,0
176852,0
176853,0
176854,0
176855,0
176856,0
176857,1
176858,0
176859,0
176860,1
176861,1
176862,0
176863,1
176864,1
176865,0
176866,1
176867,1
176868,0
176869,0
176870,0
176871,1
176872,0
176873,0
176874,0
176875,0
176876,1
176877,0
176878,0
176879,0
176880,1
176881,0
176882,1
176883,0
176884,1
176885,0
176886,0
176887,0
176888,0
176889,0
176890,0
176891,0
176892,0
176893,0
176894,0
176895,1
176896,0
176897,0
176898,0
176899,0
176900,0
176901,1
176902,0
176903,1
176904,1
176905,1
176906,0
176907,1
176908,0
176909,0
176910,0
176911,0
176912,1
176913,0
176914,0
176915,0
176916,1
176917,0
176918,0
176919,0
176920,0
176921,0
176922,0
176923,0
176924,1
176925,0
176926,0
176927,0
176928,0
176929,0
176930,0
176931,0
176932,0
176933,0
176934,0
176935,0
176936,0
176937,1
176938,0
176939,0
176940,0
176941,0
176942,0
176943,0
176944,0
176945,1
176946,0
176947,0
176948,1
176949,0
176950,0
176951,0
176952,1
176953,0
176954,0
176955,0
176956,0
176957,1
176958,0
176959,1
176960,1
176961,0
176962,1
176963,0
176964,0
176965,1
176966,0
176967,1
176968,0
176969,0
176970,1
176971,1
176972,1
176973,0
176974,1
176975,1
176976,0
176977,0
176978,0
176979,0
176980,0
176981,1
176982,0
176983,1
176984,0
176985,0
176986,1
176987,0
176988,0
176989,0
176990,1
176991,0
176992,0
176993,0
176994,0
176995,1
176996,0
176997,0
176998,0
176999,1
177000,0
177001,0
177002,0
177003,1
177004,0
177005,0
177006,0
177007,0
177008,0
177009,0
177010,0
177011,0
177012,1
177013,0
177014,0
177015,0
177016,0
177017,0
177018,0
177019,0
177020,1
177021,0
177022,0
177023,0
177024,0
177025,1
177026,0
177027,0
177028,0
177029,1
177030,1
177031,0
177032,1
177033,0
177034,0
177035,1
177036,1
177037,0
177038,0
177039,1
177040,1
177041,0
177042,1
177043,1
177044,0
177045,0
177046,1
177047,0
177048,0
177049,0
177050,0
177051,0
177052,0
177053,0
177054,0
177055,0
177056,0
177057,0
177058,1
177059,1
177060,0
177061,1
177062,0
177063,1
177064,0
177065,0
177066,1
177067,0
177068,0
177069,0
177070,1
177071,0
177072,0
177073,0
177074,1
177075,0
177076,0
177077,0
177078,0
177079,0
177080,1
177081,1
177082,1
177083,1
177084,0
177085,0
177086,1
177087,0
177088,0
177089,0
177090,0
177091,1
177092,1
177093,0
177094,0
177095,1
177096,0
177097,1
177098,0
177099,0
177100,0
177101,0
177102,0
177103,0
177104,1
177105,0
177106,0
177107,1
177108,0
177109,0
177110,0
177111,1
177112,0
177113,0
177114,1
177115,0
177116,0
177117,0
177118,0
177119,0
177120,0
177121,0
177122,0
177123,0
177124,0
177125,0
177126,0
177127,1
177128,1
177129,0
177130,1
177131,0
177132,0
177133,0
177134,1
177135,0
177136,0
177137,0
177138,0
177139,0
177140,0
177141,0
177142,0
177143,0
177144,0
177145,0
177146,0
177147,1
177148,1
177149,0
177150,1
177151,0
177152,1
177153,1
177154,0
177155,0
177156,0
177157,0
177158,0
177159,0
177160,0
177161,0
177162,0
177163,0
177164,1
177165,0
177166,0
177167,0
177168,0
177169,0
177170,0
177171,0
177172,0
177173,0
177174,0
177175,1
177176,0
177177,1
177178,0
177179,1
177180,0
177181,0
177182,0
177183,1
177184,0
177185,0
177186,0
177187,0
177188,1
177189,0
177190,1
177191,0
177192,0
177193,0
177194,0
177195,0
177196,1
177197,1
177198,1
177199,0
177200,0
177201,0
177202,1
177203,0
177204,0
177205,1
177206,0
177207,0
177208,0
177209,0
177210,0
177211,0
177212,0
177213,1
177214,0
177215,1
177216,0
177217,0
177218,0
177219,1
177220,1
177221,0
177222,1
177223,1
177224,0
177225,0
177226,0
177227,0
177228,1
177229,1
177230,0
177231,0
177232,0
177233,0
177234,0
177235,0
177236,0
177237,0
177238,0
177239,0
177240,0
177241,0
177242,0
177243,1
177244,1
177245,0
177246,1
177247,0
177248,0
177249,0
177250,1
177251,0
177252,0
177253,1
177254,0
177255,1
177256,0
177257,1
177258,0
177259,1
177260,0
177261,0
177262,0
177263,0
177264,0
177265,0
177266,1
177267,0
177268,1
177269,1
177270,1
177271,1
177272,0
177273,1
177274,0
177275,0
177276,0
177277,1
177278,1
177279,0
177280,0
177281,0
177282,1
177283,1
177284,0
177285,0
177286,0
177287,0
177288,1
177289,0
177290,0
177291,0
177292,0
177293,0
177294,0
177295,0
177296,0
177297,1
177298,0
177299,0
177300,0
177301,0
177302,0
177303,0
177304,0
177305,0
177306,1
177307,1
177308,0
177309,0
177310,0
177311,0
177312,1
177313,0
177314,0
177315,1
177316,0
177317,1
177318,0
177319,0
177320,0
177321,1
177322,0
177323,0
177324,0
177325,1
177326,1
177327,0
177328,0
177329,1
177330,0
177331,0
177332,1
177333,0
177334,0
177335,0
177336,0
177337,0
177338,0
177339,1
177340,0
177341,1
177342,0
177343,0
177344,0
177345,0
177346,0
177347,0
177348,0
177349,1
177350,0
177351,0
177352,1
177353,0
177354,0
177355,0
177356,1
177357,0
177358,1
177359,0
177360,1
177361,0
177362,1
177363,0
177364,1
177365,0
177366,0
177367,0
177368,1
177369,0
177370,0
177371,1
177372,0
177373,1
177374,1
177375,0
177376,1
177377,0
177378,1
177379,1
177380,0
177381,1
177382,1
177383,0
177384,0
177385,0
177386,0
177387,0
177388,0
177389,0
177390,1
177391,0
177392,0
177393,0
177394,1
177395,1
177396,0
177397,0
177398,1
177399,0
177400,0
177401,0
177402,0
177403,0
177404,1
177405,0
177406,0
177407,1
177408,0
177409,0
177410,0
177411,0
177412,0
177413,1
177414,0
177415,0
177416,0
177417,1
177418,0
177419,1
177420,0
177421,1
177422,1
177423,1
177424,0
177425,0
177426,0
177427,0
177428,0
177429,0
177430,0
177431,0
177432,0
177433,1
177434,0
177435,0
177436,0
177437,0
177438,0
177439,0
177440,0
177441,0
177442,0
177443,0
177444,0
177445,0
177446,0
177447,0
177448,0
177449,0
177450,0
177451,0
177452,0
177453,0
177454,0
177455,1
177456,0
177457,0
177458,0
177459,1
177460,0
177461,0
177462,1
177463,0
177464,0
177465,1
177466,0
177467,1
177468,0
177469,0
177470,0
177471,0
177472,0
177473,0
177474,0
177475,0
177476,1
177477,0
177478,1
177479,0
177480,0
177481,1
177482,1
177483,0
177484,0
177485,0
177486,0
177487,0
177488,0
177489,0
177490,0
177491,0
177492,0
177493,0
177494,0
177495,1
177496,1
177497,0
177498,0
177499,0
177500,1
177501,0
177502,0
177503,0
177504,0
177505,0
177506,0
177507,0
177508,0
177509,0
177510,1
177511,0
177512,0
177513,1
177514,0
177515,0
177516,1
177517,1
177518,0
177519,0
177520,0
177521,1
177522,1
177523,1
177524,1
177525,0
177526,0
177527,0
177528,0
177529,0
177530,0
177531,0
177532,0
177533,0
177534,1
177535,0
177536,1
177537,0
177538,0
177539,0
177540,1
177541,0
177542,0
177543,1
177544,0
177545,1
177546,0
177547,0
177548,0
177549,0
177550,1
177551,1
177552,1
177553,0
177554,0
177555,0
177556,1
177557,0
177558,0
177559,0
177560,0
177561,0
177562,0
177563,0
177564,0
177565,0
177566,0
177567,0
177568,0
177569,0
177570,1
177571,0
177572,1
177573,0
177574,0
177575,0
177576,0
177577,0
177578,0
177579,0
177580,1
177581,0
177582,1
177583,0
177584,0
177585,0
177586,0
177587,0
177588,1
177589,1
177590,0
177591,0
177592,0
177593,0
177594,0
177595,0
177596,1
177597,0
177598,1
177599,0
177600,0
177601,1
177602,0
177603,0
177604,0
177605,1
177606,0
177607,1
177608,0
177609,0
177610,0
177611,0
177612,0
177613,0
177614,0
177615,1
177616,1
177617,0
177618,0
177619,1
177620,0
177621,0
177622,0
177623,0
177624,0
177625,0
177626,0
177627,1
177628,0
177629,0
177630,0
177631,0
177632,0
177633,0
177634,0
177635,0
177636,0
177637,1
177638,1
177639,1
177640,1
177641,0
177642,0
177643,0
177644,0
177645,0
177646,1
177647,0
177648,0
177649,0
177650,1
177651,0
177652,0
177653,0
177654,1
177655,0
177656,1
177657,1
177658,1
177659,0
177660,0
177661,0
177662,1
177663,0
177664,1
177665,0
177666,0
177667,0
177668,0
177669,0
177670,1
177671,1
177672,0
177673,0
177674,0
177675,0
177676,1
177677,0
177678,1
177679,0
177680,0
177681,0
177682,0
177683,0
177684,0
177685,0
177686,0
177687,0
177688,0
177689,0
177690,0
177691,0
177692,0
177693,0
177694,1
177695,0
177696,0
177697,0
177698,1
177699,0
177700,0
177701,0
177702,0
177703,0
177704,1
177705,0
177706,0
177707,0
177708,1
177709,1
177710,0
177711,0
177712,0
177713,0
177714,0
177715,0
177716,0
177717,1
177718,0
177719,1
177720,0
177721,0
177722,1
177723,1
177724,0
177725,0
177726,0
177727,1
177728,0
177729,1
177730,0
177731,0
177732,0
177733,0
177734,1
177735,0
177736,0
177737,0
177738,0
177739,0
177740,0
177741,0
177742,0
177743,0
177744,0
177745,0
177746,1
177747,1
177748,0
177749,1
177750,1
177751,0
177752,0
177753,0
177754,0
177755,0
177756,0
177757,0
177758,0
177759,1
177760,0
177761,1
177762,0
177763,0
177764,0
177765,0
177766,0
177767,0
177768,0
177769,0
177770,0
177771,0
177772,1
177773,1
177774,0
177775,1
177776,0
177777,0
177778,0
177779,1
177780,0
177781,0
177782,0
177783,0
177784,1
177785,0
177786,0
177787,0
177788,1
177789,0
177790,0
177791,0
177792,0
177793,0
177794,1
177795,1
177796,0
177797,0
177798,0
177799,0
177800,0
177801,1
177802,0
177803,0
177804,0
177805,0
177806,0
177807,0
177808,1
177809,1
177810,1
177811,0
177812,0
177813,0
177814,1
177815,0
177816,1
177817,1
177818,0
177819,0
177820,0
177821,0
177822,0
177823,0
177824,0
177825,0
177826,1
177827,1
177828,0
177829,0
177830,0
177831,1
177832,0
177833,0
177834,0
177835,1
177836,0
177837,0
177838,1
177839,0
177840,0
177841,0
177842,0
177843,0
177844,1
177845,0
177846,0
177847,0
177848,1
177849,0
177850,1
177851,0
177852,0
177853,0
177854,0
177855,0
177856,0
177857,0
177858,0
177859,0
177860,0
177861,0
177862,0
177863,0
177864,0
177865,1
177866,0
177867,1
177868,0
177869,0
177870,0
177871,0
177872,0
177873,0
177874,0
177875,1
177876,0
177877,0
177878,1
177879,0
177880,0
177881,0
177882,1
177883,0
177884,0
177885,0
177886,0
177887,1
177888,0
177889,0
177890,0
177891,1
177892,0
177893,0
177894,0
177895,0
177896,0
177897,0
177898,1
177899,0
177900,0
177901,0
177902,0
177903,0
177904,1
177905,1
177906,1
177907,1
177908,0
177909,0
177910,0
177911,1
177912,0
177913,1
177914,0
177915,0
177916,0
177917,0
177918,0
177919,0
177920,0
177921,1
177922,0
177923,1
177924,1
177925,0
177926,0
177927,0
177928,0
177929,1
177930,0
177931,0
177932,0
177933,1
177934,1
177935,0
177936,0
177937,1
177938,0
177939,0
177940,0
177941,0
177942,1
177943,1
177944,0
177945,0
177946,0
177947,0
177948,0
177949,0
177950,1
177951,0
177952,0
177953,0
177954,0
177955,0
177956,1
177957,0
177958,0
177959,0
177960,0
177961,0
177962,0
177963,0
177964,1
177965,0
177966,0
177967,0
177968,0
177969,0
177970,0
177971,0
177972,1
177973,0
177974,0
177975,0
177976,0
177977,1
177978,0
177979,0
177980,1
177981,0
177982,0
177983,0
177984,0
177985,0
177986,0
177987,1
177988,0
177989,0
177990,0
177991,0
177992,0
177993,0
177994,1
177995,0
177996,1
177997,0
177998,0
177999,0
178000,0
178001,1
178002,0
178003,1
178004,1
178005,0
178006,0
178007,0
178008,0
178009,0
178010,0
178011,1
178012,0
178013,0
178014,0
178015,0
178016,0
178017,0
178018,0
178019,1
178020,1
178021,0
178022,1
178023,0
178024,1
178025,0
178026,0
178027,0
178028,0
178029,0
178030,0
178031,1
178032,1
178033,0
178034,0
178035,0
178036,0
178037,1
178038,0
178039,0
178040,0
178041,1
178042,0
178043,0
178044,0
178045,1
178046,0
178047,0
178048,0
178049,1
178050,0
178051,0
178052,1
178053,1
178054,0
178055,0
178056,0
178057,0
178058,1
178059,0
178060,1
178061,0
178062,0
178063,1
178064,0
178065,0
178066,0
178067,1
178068,0
178069,0
178070,0
178071,1
178072,0
178073,0
178074,0
178075,0
178076,0
178077,0
178078,0
178079,0
178080,0
178081,0
178082,1
178083,0
178084,0
178085,0
178086,0
178087,0
178088,1
178089,1
178090,1
178091,1
178092,0
178093,1
178094,1
178095,0
178096,0
178097,0
178098,0
178099,0
178100,1
178101,0
178102,1
178103,0
178104,0
178105,0
178106,0
178107,0
178108,0
178109,0
178110,1
178111,1
178112,0
178113,1
178114,1
178115,0
178116,0
178117,1
178118,1
178119,1
178120,0
178121,1
178122,0
178123,0
178124,1
178125,1
178126,0
178127,1
178128,1
178129,1
178130,0
178131,1
178132,0
178133,0
178134,0
178135,0
178136,1
178137,0
178138,1
178139,0
178140,1
178141,0
178142,0
178143,0
178144,0
178145,1
178146,1
178147,0
178148,0
178149,0
178150,1
178151,0
178152,0
178153,0
178154,0
178155,1
178156,0
178157,0
178158,1
178159,0
178160,1
178161,0
178162,0
178163,0
178164,0
178165,0
178166,0
178167,0
178168,0
178169,0
178170,0
178171,1
178172,0
178173,1
178174,0
178175,0
178176,1
178177,1
178178,1
178179,0
178180,0
178181,0
178182,0
178183,0
178184,0
178185,0
178186,0
178187,1
178188,0
178189,0
178190,0
178191,1
178192,0
178193,0
178194,0
178195,0
178196,0
178197,0
178198,0
178199,0
178200,0
178201,1
178202,0
178203,1
178204,0
178205,0
178206,0
178207,0
178208,0
178209,0
178210,0
178211,1
178212,1
178213,0
178214,0
178215,0
178216,0
178217,0
178218,1
178219,0
178220,0
178221,0
178222,0
178223,1
178224,0
178225,0
178226,1
178227,0
178228,0
178229,0
178230,0
178231,0
178232,0
178233,0
178234,0
178235,1
178236,1
178237,0
178238,0
178239,0
178240,0
178241,0
178242,0
178243,0
178244,0
178245,0
178246,1
178247,0
178248,0
178249,0
178250,0
178251,0
178252,0
178253,0
178254,0
178255,0
178256,0
178257,0
178258,0
178259,0
178260,0
178261,0
178262,1
178263,1
178264,0
178265,1
178266,1
178267,0
178268,0
178269,0
178270,0
178271,0
178272,0
178273,0
178274,0
178275,0
178276,0
178277,0
178278,1
178279,0
178280,0
178281,0
178282,0
178283,1
178284,0
178285,0
178286,0
178287,0
178288,0
178289,1
178290,0
178291,1
178292,0
178293,0
178294,0
178295,0
178296,1
178297,1
178298,0
178299,0
178300,0
178301,0
178302,0
178303,0
178304,0
178305,0
178306,0
178307,0
178308,0
178309,0
178310,1
178311,0
178312,0
178313,0
178314,0
178315,0
178316,1
178317,1
178318,0
178319,1
178320,0
178321,0
178322,0
178323,1
178324,0
178325,0
178326,1
178327,1
178328,0
178329,1
178330,0
178331,0
178332,1
178333,0
178334,0
178335,0
178336,1
178337,0
178338,1
178339,1
178340,0
178341,1
178342,0
178343,0
178344,0
178345,0
178346,0
178347,1
178348,0
178349,0
178350,1
178351,1
178352,1
178353,0
178354,0
178355,0
178356,0
178357,0
178358,0
178359,0
178360,1
178361,0
178362,0
178363,0
178364,0
178365,0
178366,1
178367,0
178368,0
178369,0
178370,0
178371,0
178372,1
178373,1
178374,0
178375,0
178376,1
178377,0
178378,1
178379,0
178380,1
178381,1
178382,0
178383,0
178384,1
178385,1
178386,0
178387,1
178388,1
178389,0
178390,0
178391,0
178392,1
178393,1
178394,0
178395,0
178396,0
178397,0
178398,0
178399,0
178400,0
178401,0
178402,0
178403,0
178404,0
178405,0
178406,1
178407,0
178408,0
178409,1
178410,0
178411,0
178412,0
178413,1
178414,0
178415,1
178416,1
178417,0
178418,0
178419,0
178420,0
178421,0
178422,1
178423,0
178424,1
178425,1
178426,0
178427,0
178428,1
178429,0
178430,0
178431,1
178432,0
178433,1
178434,0
178435,0
178436,0
178437,0
178438,0
178439,1
178440,1
178441,0
178442,0
178443,0
178444,0
178445,0
178446,1
178447,0
178448,0
178449,1
178450,0
178451,1
178452,0
178453,1
178454,0
178455,0
178456,0
178457,0
178458,1
178459,1
178460,0
178461,1
178462,0
178463,1
178464,1
178465,0
178466,0
178467,0
178468,1
178469,1
178470,1
178471,1
178472,0
178473,1
178474,1
178475,0
178476,0
178477,1
178478,1
178479,0
178480,0
178481,0
178482,0
178483,1
178484,0
178485,0
178486,0
178487,1
178488,0
178489,1
178490,1
178491,0
178492,1
178493,0
178494,0
178495,0
178496,0
178497,1
178498,0
178499,0
178500,1
178501,1
178502,0
178503,0
178504,0
178505,0
178506,0
178507,0
178508,0
178509,0
178510,1
178511,0
178512,1
178513,1
178514,0
178515,1
178516,0
178517,1
178518,0
178519,1
178520,0
178521,0
178522,1
178523,1
178524,0
178525,0
178526,0
178527,0
178528,1
178529,0
178530,0
178531,0
178532,0
178533,0
178534,0
178535,0
178536,0
178537,1
178538,0
178539,0
178540,0
178541,0
178542,1
178543,0
