,label
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,1
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,1
3012,0
3013,1
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,1
3022,1
3023,0
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,0
3031,1
3032,1
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,1
3040,1
3041,0
3042,1
3043,1
3044,1
3045,0
3046,0
3047,0
3048,1
3049,0
3050,0
3051,0
3052,1
3053,0
3054,1
3055,0
3056,0
3057,0
3058,1
3059,0
3060,0
3061,1
3062,1
3063,0
3064,1
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,1
3073,0
3074,1
3075,0
3076,0
3077,1
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,1
3087,0
3088,0
3089,1
3090,0
3091,1
3092,0
3093,1
3094,1
3095,0
3096,1
3097,0
3098,1
3099,1
3100,0
3101,1
3102,1
3103,0
3104,0
3105,0
3106,0
3107,0
3108,1
3109,1
3110,0
3111,1
3112,0
3113,0
3114,0
3115,0
3116,0
3117,1
3118,0
3119,0
3120,0
3121,0
3122,0
3123,1
3124,0
3125,1
3126,0
3127,0
3128,1
3129,1
3130,0
3131,1
3132,1
3133,0
3134,0
3135,0
3136,0
3137,0
3138,1
3139,0
3140,0
3141,0
3142,1
3143,0
3144,0
3145,0
3146,0
3147,1
3148,0
3149,0
3150,0
3151,0
3152,1
3153,1
3154,0
3155,0
3156,1
3157,0
3158,0
3159,0
3160,0
3161,0
3162,1
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,1
3170,0
3171,0
3172,0
3173,0
3174,1
3175,1
3176,1
3177,1
3178,1
3179,0
3180,0
3181,0
3182,1
3183,0
3184,1
3185,1
3186,1
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,0
3196,0
3197,0
3198,0
3199,0
3200,1
3201,0
3202,0
3203,0
3204,0
3205,1
3206,0
3207,1
3208,0
3209,0
3210,0
3211,1
3212,1
3213,1
3214,0
3215,0
3216,1
3217,1
3218,0
3219,0
3220,0
3221,0
3222,1
3223,0
3224,0
3225,1
3226,0
3227,0
3228,0
3229,0
3230,0
3231,0
3232,0
3233,1
3234,0
3235,0
3236,0
3237,0
3238,0
3239,1
3240,0
3241,0
3242,0
3243,0
3244,1
3245,0
3246,1
3247,0
3248,0
3249,0
3250,0
3251,1
3252,0
3253,1
3254,0
3255,1
3256,0
3257,0
3258,1
3259,0
3260,1
3261,0
3262,1
3263,1
3264,1
3265,0
3266,0
3267,0
3268,1
3269,0
3270,0
3271,1
3272,0
3273,0
3274,0
3275,0
3276,1
3277,0
3278,1
3279,0
3280,0
3281,0
3282,0
3283,0
3284,1
3285,0
3286,0
3287,1
3288,0
3289,0
3290,1
3291,0
3292,0
3293,0
3294,0
3295,0
3296,1
3297,1
3298,1
3299,0
3300,1
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,1
3309,1
3310,0
3311,1
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,1
3320,0
3321,1
3322,0
3323,0
3324,0
3325,1
3326,1
3327,0
3328,1
3329,0
3330,0
3331,1
3332,0
3333,1
3334,1
3335,0
3336,0
3337,1
3338,0
3339,1
3340,0
3341,0
3342,1
3343,1
3344,0
3345,0
3346,0
3347,1
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,1
3361,0
3362,0
3363,1
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,1
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,0
3400,0
3401,0
3402,0
3403,0
3404,1
3405,1
3406,1
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,1
3416,0
3417,0
3418,0
3419,0
3420,1
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,0
3431,1
3432,0
3433,0
3434,0
3435,0
3436,1
3437,0
3438,0
3439,1
3440,1
3441,1
3442,0
3443,0
3444,0
3445,1
3446,0
3447,1
3448,1
3449,1
3450,0
3451,0
3452,0
3453,0
3454,1
3455,0
3456,0
3457,1
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,1
3479,0
3480,0
3481,1
3482,0
3483,1
3484,0
3485,1
3486,1
3487,0
3488,0
3489,0
3490,1
3491,0
3492,1
3493,0
3494,1
3495,0
3496,0
3497,1
3498,0
3499,1
3500,0
3501,0
3502,0
3503,0
3504,1
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,1
3512,0
3513,0
3514,0
3515,0
3516,0
3517,0
3518,0
3519,0
3520,0
3521,1
3522,0
3523,0
3524,1
3525,1
3526,0
3527,1
3528,0
3529,0
3530,1
3531,0
3532,1
3533,0
3534,1
3535,1
3536,0
3537,0
3538,1
3539,0
3540,0
3541,1
3542,0
3543,0
3544,1
3545,0
3546,1
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,1
3558,1
3559,0
3560,1
3561,0
3562,0
3563,0
3564,0
3565,0
3566,1
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,1
3576,0
3577,0
3578,0
3579,0
3580,1
3581,0
3582,1
3583,0
3584,0
3585,1
3586,0
3587,0
3588,0
3589,1
3590,1
3591,1
3592,1
3593,0
3594,1
3595,0
3596,1
3597,0
3598,0
3599,0
3600,1
3601,1
3602,0
3603,0
3604,0
3605,0
3606,1
3607,0
3608,0
3609,1
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,0
3623,1
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,0
3631,1
3632,0
3633,0
3634,1
3635,0
3636,1
3637,0
3638,0
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,1
3653,1
3654,0
3655,0
3656,0
3657,0
3658,1
3659,1
3660,0
3661,0
3662,1
3663,1
3664,1
3665,0
3666,0
3667,0
3668,1
3669,1
3670,0
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,1
3684,0
3685,0
3686,1
3687,1
3688,0
3689,1
3690,1
3691,0
3692,0
3693,1
3694,0
3695,0
3696,1
3697,0
3698,0
3699,0
3700,0
3701,0
3702,0
3703,0
3704,0
3705,0
3706,0
3707,0
3708,0
3709,1
3710,1
3711,1
3712,0
3713,0
3714,1
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,0
3728,0
3729,0
3730,1
3731,0
3732,1
3733,0
3734,1
3735,0
3736,0
3737,0
3738,0
3739,1
3740,0
3741,0
3742,1
3743,1
3744,0
3745,0
3746,0
3747,1
3748,1
3749,0
3750,0
3751,0
3752,1
3753,1
3754,0
3755,0
3756,0
3757,0
3758,0
3759,1
3760,0
3761,1
3762,0
3763,1
3764,0
3765,1
3766,0
3767,0
3768,1
3769,0
3770,0
3771,1
3772,0
3773,0
3774,0
3775,1
3776,1
3777,0
3778,1
3779,1
3780,0
3781,0
3782,1
3783,1
3784,0
3785,0
3786,0
3787,0
3788,0
3789,1
3790,1
3791,0
3792,0
3793,0
3794,0
3795,0
3796,0
3797,0
3798,0
3799,1
3800,0
3801,1
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,1
3810,1
3811,1
3812,0
3813,1
3814,0
3815,0
3816,0
3817,0
3818,1
3819,0
3820,1
3821,0
3822,0
3823,0
3824,0
3825,1
3826,0
3827,1
3828,0
3829,1
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,0
3837,0
3838,0
3839,0
3840,0
3841,0
3842,0
3843,1
3844,0
3845,1
3846,0
3847,0
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,1
3857,0
3858,0
3859,1
3860,0
3861,0
3862,1
3863,0
3864,0
3865,0
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,1
3873,0
3874,1
3875,0
3876,0
3877,1
3878,1
3879,0
3880,0
3881,0
3882,1
3883,0
3884,0
3885,0
3886,0
3887,0
3888,0
3889,1
3890,0
3891,1
3892,0
3893,1
3894,1
3895,1
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,1
3905,0
3906,0
3907,0
3908,1
3909,1
3910,1
3911,0
3912,1
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,0
3920,0
3921,0
3922,0
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,0
3930,0
3931,0
3932,1
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,1
3942,0
3943,0
3944,0
3945,0
3946,0
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,1
3954,0
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,1
3964,0
3965,0
3966,1
3967,0
3968,1
3969,1
3970,0
3971,0
3972,1
3973,1
3974,0
3975,1
3976,0
3977,0
3978,0
3979,0
3980,1
3981,1
3982,0
3983,0
3984,0
3985,0
3986,0
3987,0
3988,0
3989,0
3990,0
3991,0
3992,1
3993,1
3994,0
3995,0
3996,0
3997,0
3998,1
3999,0
4000,0
4001,0
4002,0
4003,1
4004,0
4005,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0
4016,1
4017,1
4018,0
4019,0
4020,0
4021,1
4022,1
4023,0
4024,0
4025,1
4026,0
4027,0
4028,0
4029,0
4030,0
4031,0
4032,0
4033,1
4034,1
4035,0
4036,1
4037,0
4038,1
4039,0
4040,1
4041,0
4042,1
4043,1
4044,0
4045,0
4046,0
4047,0
4048,0
4049,1
4050,1
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,1
4059,1
4060,0
4061,0
4062,0
4063,1
4064,0
4065,1
4066,1
4067,1
4068,0
4069,0
4070,0
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,1
4095,0
4096,0
4097,0
4098,1
4099,0
4100,0
4101,1
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0
4112,1
4113,0
4114,0
4115,1
4116,1
4117,0
4118,0
4119,0
4120,0
4121,1
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,1
4130,0
4131,0
4132,0
4133,0
4134,1
4135,0
4136,0
4137,1
4138,0
4139,1
4140,0
4141,0
4142,1
4143,0
4144,0
4145,0
4146,0
4147,0
4148,1
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,1
4156,0
4157,1
4158,0
4159,0
4160,1
4161,0
4162,0
4163,0
4164,1
4165,0
4166,0
4167,1
4168,1
4169,0
4170,0
4171,1
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,1
4181,0
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,0
4191,1
4192,0
4193,0
4194,0
4195,1
4196,0
4197,1
4198,0
4199,0
4200,1
4201,0
4202,1
4203,0
4204,0
4205,0
4206,0
4207,0
4208,1
4209,1
4210,0
4211,0
4212,1
4213,1
4214,1
4215,1
4216,0
4217,1
4218,0
4219,0
4220,0
4221,1
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,1
4230,1
4231,0
4232,0
4233,1
4234,0
4235,0
4236,0
4237,0
4238,1
4239,1
4240,0
4241,0
4242,0
4243,1
4244,1
4245,0
4246,0
4247,1
4248,1
4249,0
4250,0
4251,0
4252,0
4253,0
4254,1
4255,0
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,1
4267,0
4268,1
4269,0
4270,0
4271,0
4272,1
4273,0
4274,0
4275,0
4276,0
4277,0
4278,1
4279,0
4280,1
4281,0
4282,0
4283,0
4284,0
4285,1
4286,0
4287,0
4288,0
4289,0
4290,0
4291,1
4292,0
4293,1
4294,0
4295,0
4296,0
4297,0
4298,1
4299,0
4300,0
4301,1
4302,0
4303,1
4304,0
4305,0
4306,0
4307,1
4308,0
4309,1
4310,0
4311,1
4312,1
4313,0
4314,1
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,1
4325,0
4326,0
4327,0
4328,1
4329,0
4330,0
4331,0
4332,1
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,0
4341,1
4342,1
4343,1
4344,1
4345,1
4346,0
4347,1
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,1
4357,1
4358,0
4359,0
4360,1
4361,0
4362,1
4363,0
4364,0
4365,0
4366,0
4367,1
4368,1
4369,1
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,1
4383,0
4384,1
4385,0
4386,0
4387,1
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,1
4402,0
4403,0
4404,0
4405,1
4406,1
4407,1
4408,1
4409,1
4410,0
4411,1
4412,0
4413,1
4414,1
4415,0
4416,0
4417,0
4418,1
4419,0
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,0
4427,0
4428,1
4429,0
4430,1
4431,0
4432,0
4433,0
4434,0
4435,0
4436,1
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,1
4449,0
4450,1
4451,1
4452,0
4453,0
4454,0
4455,0
4456,1
4457,0
4458,0
4459,0
4460,0
4461,1
4462,0
4463,0
4464,1
4465,0
4466,0
4467,0
4468,1
4469,0
4470,0
4471,0
4472,0
4473,0
4474,0
4475,0
4476,0
4477,1
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4484,1
4485,0
4486,1
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,1
4500,1
4501,1
4502,0
4503,0
4504,1
4505,0
4506,0
4507,0
4508,1
4509,0
4510,1
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,1
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,0
4527,0
4528,0
4529,1
4530,1
4531,0
4532,0
4533,0
4534,0
4535,0
4536,1
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,1
4545,0
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,1
4554,0
4555,0
4556,0
4557,0
4558,1
4559,0
4560,0
4561,1
4562,0
4563,1
4564,0
4565,0
4566,1
4567,0
4568,1
4569,0
4570,1
4571,0
4572,1
4573,1
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,0
4582,0
4583,1
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,1
4591,1
4592,0
4593,0
4594,0
4595,0
4596,0
4597,1
4598,0
4599,1
4600,0
4601,0
4602,0
4603,0
4604,0
4605,0
4606,0
4607,1
4608,0
4609,0
4610,0
4611,0
4612,0
4613,1
4614,0
4615,0
4616,1
4617,0
4618,0
4619,1
4620,0
4621,0
4622,1
4623,0
4624,1
4625,0
4626,1
4627,0
4628,0
4629,0
4630,0
4631,1
4632,0
4633,1
4634,0
4635,1
4636,0
4637,0
4638,0
4639,0
4640,0
4641,1
4642,0
4643,1
4644,1
4645,0
4646,0
4647,1
4648,0
4649,1
4650,0
4651,0
4652,1
4653,0
4654,0
4655,0
4656,1
4657,1
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0
4664,0
4665,0
4666,1
4667,0
4668,0
4669,1
4670,1
4671,0
4672,0
4673,0
4674,0
4675,1
4676,0
4677,0
4678,0
4679,1
4680,0
4681,0
4682,0
4683,1
4684,0
4685,0
4686,0
4687,1
4688,0
4689,1
4690,1
4691,0
4692,0
4693,0
4694,0
4695,0
4696,0
4697,0
4698,1
4699,0
4700,1
4701,0
4702,0
4703,0
4704,1
4705,0
4706,0
4707,0
4708,1
4709,1
4710,0
4711,0
4712,1
4713,0
4714,0
4715,0
4716,0
4717,1
4718,1
4719,0
4720,0
4721,0
4722,0
4723,1
4724,0
4725,1
4726,0
4727,0
4728,1
4729,1
4730,1
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,0
4739,0
4740,0
4741,0
4742,1
4743,0
4744,0
4745,1
4746,0
4747,0
4748,1
4749,0
4750,0
4751,1
4752,0
4753,1
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,0
4764,0
4765,1
4766,0
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,1
4782,0
4783,1
4784,0
4785,0
4786,1
4787,0
4788,0
4789,0
4790,1
4791,0
4792,0
4793,0
4794,0
4795,1
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,1
4805,1
4806,0
4807,1
4808,0
4809,0
4810,1
4811,0
4812,1
4813,0
4814,1
4815,0
4816,1
4817,1
4818,0
4819,0
4820,0
4821,0
4822,0
4823,1
4824,0
4825,1
4826,0
4827,1
4828,0
4829,0
4830,0
4831,1
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,0
4839,0
4840,0
4841,1
4842,1
4843,0
4844,0
4845,1
4846,1
4847,0
4848,0
4849,1
4850,0
4851,1
4852,0
4853,0
4854,0
4855,0
4856,0
4857,1
4858,1
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,1
4871,1
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,1
4886,0
4887,0
4888,0
4889,0
4890,1
4891,0
4892,1
4893,1
4894,1
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,0
4910,1
4911,1
4912,0
4913,0
4914,0
4915,1
4916,1
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,1
4925,0
4926,0
4927,0
4928,0
4929,1
4930,0
4931,0
4932,0
4933,0
4934,0
4935,0
4936,0
4937,1
4938,0
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,1
4946,0
4947,0
4948,0
4949,0
4950,1
4951,0
4952,0
4953,0
4954,1
4955,0
4956,0
4957,1
4958,0
4959,0
4960,0
4961,1
4962,0
4963,0
4964,0
4965,1
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,1
4974,1
4975,0
4976,1
4977,1
4978,0
4979,1
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,1
4989,0
4990,1
4991,0
4992,0
4993,0
4994,0
4995,1
4996,0
4997,0
4998,1
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,0
5009,0
5010,0
5011,1
5012,0
5013,1
5014,0
5015,1
5016,0
5017,0
5018,1
5019,0
5020,0
5021,1
5022,1
5023,0
5024,0
5025,0
5026,1
5027,1
5028,0
5029,0
5030,1
5031,0
5032,0
5033,1
5034,1
5035,0
5036,1
5037,0
5038,1
5039,0
5040,0
5041,1
5042,1
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,0
5051,1
5052,0
5053,1
5054,1
5055,1
5056,0
5057,0
5058,0
5059,0
5060,0
5061,1
5062,0
5063,0
5064,0
5065,1
5066,0
5067,1
5068,0
5069,0
5070,0
5071,1
5072,0
5073,0
5074,0
5075,0
5076,0
5077,1
5078,0
5079,1
5080,0
5081,0
5082,0
5083,0
5084,1
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,1
5094,0
5095,1
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,1
5107,0
5108,1
5109,0
5110,1
5111,0
5112,1
5113,1
5114,0
5115,0
5116,1
5117,1
5118,0
5119,0
5120,1
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,1
5130,1
5131,0
5132,1
5133,0
5134,0
5135,0
5136,1
5137,1
5138,1
5139,0
5140,1
5141,0
5142,1
5143,1
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,1
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,1
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,1
5167,0
5168,0
5169,1
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,1
5178,1
5179,0
5180,1
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,1
5188,1
5189,0
5190,0
5191,0
5192,0
5193,0
5194,1
5195,0
5196,0
5197,1
5198,0
5199,0
5200,1
5201,1
5202,0
5203,1
5204,0
5205,0
5206,0
5207,1
5208,1
5209,0
5210,1
5211,1
5212,1
5213,1
5214,0
5215,0
5216,0
5217,1
5218,0
5219,0
5220,1
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,1
5228,0
5229,0
5230,0
5231,0
5232,1
5233,0
5234,1
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,1
5247,0
5248,0
5249,0
5250,1
5251,0
5252,0
5253,1
5254,1
5255,0
5256,0
5257,1
5258,0
5259,1
5260,0
5261,0
5262,1
5263,0
5264,0
5265,1
5266,1
5267,0
5268,1
5269,0
5270,1
5271,0
5272,0
5273,0
5274,0
5275,0
5276,1
5277,0
5278,1
5279,0
5280,0
5281,0
5282,0
5283,1
5284,0
5285,0
5286,0
5287,0
5288,0
5289,1
5290,0
5291,0
5292,0
5293,0
5294,1
5295,1
5296,0
5297,0
5298,1
5299,1
5300,1
5301,0
5302,0
5303,1
5304,1
5305,0
5306,0
5307,1
5308,0
5309,0
5310,0
5311,1
5312,1
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,1
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,1
5334,1
5335,0
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,1
5343,0
5344,0
5345,1
5346,0
5347,0
5348,1
5349,0
5350,0
5351,0
5352,1
5353,1
5354,0
5355,0
5356,0
5357,0
5358,1
5359,0
5360,1
5361,0
5362,0
5363,1
5364,0
5365,1
5366,1
5367,0
5368,0
5369,0
5370,0
5371,1
5372,0
5373,0
5374,0
5375,1
5376,0
5377,0
5378,1
5379,0
5380,1
5381,0
5382,1
5383,1
5384,0
5385,1
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,1
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,1
5410,0
5411,0
5412,0
5413,0
5414,0
5415,1
5416,0
5417,0
5418,0
5419,1
5420,0
5421,0
5422,0
5423,0
5424,0
5425,1
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,1
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,1
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,1
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,1
5476,0
5477,0
5478,0
5479,0
5480,1
5481,1
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,0
5495,1
5496,1
5497,1
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,1
5505,0
5506,0
5507,0
5508,1
5509,0
5510,0
5511,0
5512,1
5513,0
5514,0
5515,1
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,1
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,1
5536,0
5537,0
5538,0
5539,1
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,1
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,1
5558,1
5559,0
5560,0
5561,0
5562,0
5563,0
5564,1
5565,0
5566,0
5567,0
5568,1
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,1
5576,0
5577,0
5578,0
5579,1
5580,1
5581,0
5582,0
5583,0
5584,1
5585,1
5586,0
5587,0
5588,0
5589,1
5590,0
5591,0
5592,1
5593,0
5594,0
5595,1
5596,1
5597,0
5598,0
5599,1
5600,0
5601,0
5602,0
5603,0
5604,0
5605,1
5606,1
5607,1
5608,1
5609,0
5610,0
5611,0
5612,0
5613,0
5614,1
5615,0
5616,0
5617,1
5618,1
5619,0
5620,0
5621,0
5622,0
5623,0
5624,1
5625,0
5626,0
5627,0
5628,1
5629,0
5630,0
5631,1
5632,0
5633,1
5634,0
5635,0
5636,0
5637,1
5638,0
5639,1
5640,1
5641,0
5642,1
5643,0
5644,1
5645,0
5646,0
5647,0
5648,1
5649,1
5650,0
5651,1
5652,0
5653,0
5654,0
5655,0
5656,0
5657,1
5658,0
5659,0
5660,1
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,1
5668,1
5669,0
5670,0
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,1
5683,0
5684,1
5685,0
5686,0
5687,1
5688,0
5689,0
5690,1
5691,1
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,1
5709,0
5710,0
5711,0
5712,0
5713,1
5714,0
5715,0
5716,0
5717,0
5718,0
5719,1
5720,0
5721,0
5722,1
5723,1
5724,1
5725,0
5726,0
5727,0
5728,0
5729,0
5730,1
5731,0
5732,1
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,1
5740,0
5741,0
5742,0
5743,1
5744,0
5745,0
5746,1
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,1
5757,0
5758,1
5759,0
5760,1
5761,1
5762,0
5763,0
5764,1
5765,0
5766,0
5767,1
5768,1
5769,0
5770,0
5771,1
5772,0
5773,1
5774,0
5775,1
5776,0
5777,0
5778,0
5779,0
5780,0
5781,1
5782,0
5783,0
5784,0
5785,0
5786,1
5787,0
5788,1
5789,0
5790,0
5791,1
5792,0
5793,0
5794,0
5795,1
5796,0
